timestamp,lat,lon,TSURF,MIR,PRECTOT,SPEEDMAX,fire_count,timestep
2017-01-04 12:00:00,40.0,-113.75,273.95602,0.0,8.285e-05,10.33,-20.0,12
2017-01-04 12:00:00,40.5,-123.75,274.9749,0.0,0.000571,4.234,-20.0,12
2017-01-04 12:00:00,40.5,-123.125,273.3991,0.0,0.000411,5.28,-20.0,12
2017-01-04 12:00:00,40.5,-122.5,273.88373,0.0,3.26e-05,4.332,-20.0,12
2017-01-04 12:00:00,40.5,-121.875,275.4787,0.0,0.002588,10.06,-20.0,12
2017-01-04 12:00:00,40.5,-121.25,272.55765,0.0,0.00456,11.016,-20.0,12
2017-01-04 12:00:00,40.5,-120.625,272.98984,0.0,0.001368,10.79,-20.0,12
2017-01-04 12:00:00,40.5,-120.0,273.57587,0.0,0.001514,10.375,-20.0,12
2017-01-04 12:00:00,40.5,-119.375,274.1741,0.0,0.001717,9.45,-20.0,12
2017-01-04 12:00:00,40.5,-118.75,273.84918,0.0,0.00201,9.33,-20.0,12
2017-01-04 12:00:00,40.5,-118.125,273.97003,0.0,0.002548,8.055,-20.0,12
